subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
21,46,79,272,599,871,stranger,1.7810846203305104,3.5626917163468823,0.2,0.5613732984033664,1.7889999999999358,1
21,47,79,272,599,871,stranger,1.8744012757726076,3.5626917163468823,0.2,0.5613732984033664,1.0550000000000006,1
21,48,79,272,599,871,stranger,1.0274783651762356,3.5626917163468823,0.2,0.5613732984033664,1.2769999999999921,1
21,49,79,272,599,871,stranger,1.546307999997039,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,50,79,272,599,871,stranger,2.787526071923132,3.5626917163468823,0.2,0.5613732984033664,1.4549999999999725,1
21,51,79,272,599,871,self,6.412529924608785,3.5626917163468823,0.2,0.5613732984033664,0.6430000000000003,1
21,52,79,272,599,871,stranger,1.4242654806227413,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,53,79,272,599,871,stranger,1.4862695309422231,3.5626917163468823,0.2,0.5613732984033664,1.2639999999999936,1
21,54,79,272,599,871,self,6.832757743295556,3.5626917163468823,0.2,0.5613732984033664,0.5750000000000003,1
21,55,79,272,599,871,stranger,1.4426833080999297,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,56,79,272,599,871,stranger,1.4634731961272247,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,57,79,272,599,871,stranger,1.2444811763581622,3.5626917163468823,0.2,0.5613732984033664,0.871,0
21,58,79,272,599,871,self,6.6210430459619225,3.5626917163468823,0.2,0.5613732984033664,0.5620000000000003,1
21,59,79,272,599,871,stranger,1.8341931432367504,3.5626917163468823,0.2,0.5613732984033664,1.3089999999999886,1
21,60,79,272,599,871,stranger,1.1595450129765044,3.5626917163468823,0.2,0.5613732984033664,1.941999999999919,1
22,1,41,236,220,456,self,5.267789248994486,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,2,41,236,220,456,stranger,0.7265602988433799,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,3,41,236,220,456,stranger,0.5175120977768254,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,4,41,236,220,456,stranger,0.8347806365937014,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,5,41,236,220,456,self,5.563701404251647,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,6,41,236,220,456,stranger,0.8404287866777616,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,7,41,236,220,456,stranger,0.45737696153817964,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,8,41,236,220,456,self,5.664276992645655,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,9,41,236,220,456,self,6.002642670585183,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,10,41,236,220,456,stranger,1.4955192886584612,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,11,41,236,220,456,stranger,0.8659030608025933,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,12,41,236,220,456,self,6.425291762212027,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,13,41,236,220,456,stranger,1.2457597905194435,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,14,41,236,220,456,self,6.0539870763437165,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,15,41,236,220,456,self,5.796819426638486,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,16,41,236,220,456,self,4.925236668452042,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,17,41,236,220,456,stranger,0.8748059196644014,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,18,41,236,220,456,stranger,1.4093926407150714,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,19,41,236,220,456,self,4.852742993153041,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,20,41,236,220,456,stranger,0.9365217896141065,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,21,41,236,220,456,self,6.376596726250975,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,22,41,236,220,456,stranger,0.5297318217602273,0.8854813644866966,0.2,2.258658488153929,0.201,1
